"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2025,"Le Moyne",20.6209453197405,88,48.1000926784059,223,31.2789620018536,190,19.8198198198198,135,46.5192465192465,291,33.6609336609337,99
2025,"Lehigh",17.2646905876235,286,49.8179927197088,173,32.9173166926677,134,19.8714780029659,131,52.990608007909,53,27.1379139891251,327
2025,"Liberty",14.7505422993492,347,43.9913232104121,336,41.2581344902386,8,17.3891380169407,276,56.6018933731938,8,26.0089686098655,343
2025,"Lindenwood",21.5714982918497,53,54.2703757930698,51,24.1581259150805,343,19.4519317160827,149,49.685534591195,180,30.8625336927224,206
2025,"Lipscomb",18.2622687047466,225,43.6041834271923,339,38.1335478680611,37,13.330258302583,360,55.8118081180812,16,30.8579335793358,207
2025,"Little Rock",17.1455487517664,290,55.016486104569,36,27.8379651436646,290,22.4976167778837,31,42.8979980934223,349,34.604385128694,70
2025,"Long Beach St.",21.4068825910931,60,47.165991902834,258,31.4271255060729,185,19.5680916703394,145,48.0387836051124,250,32.3931247245483,136
2025,"Longwood",24.2792792792793,7,50.990990990991,133,24.7297297297297,338,19.0217391304348,177,50.5434782608696,138,30.4347826086957,226
2025,"Louisiana",19.1622532498796,162,49.2055849783341,189,31.6321617717862,178,23.7526652452026,13,50.4051172707889,146,25.8422174840085,344
2025,"Louisiana Monroe",19.7076612903226,135,50.8064516129032,141,29.4858870967742,233,14.2547660311958,354,48.9601386481802,220,36.7850953206239,29
2025,"Louisiana Tech",20.0096432015429,120,47.7338476374156,237,32.2565091610415,156,18.8960716061661,184,50.5221282943809,139,30.581800099453,217
2025,"Louisville",19.3862275449102,155,44.685628742515,323,35.9281437125749,71,16.3038839095177,321,49.5091762697396,190,34.1869398207426,82
2025,"Loyola Chicago",16.6738474795347,306,48.685911245153,208,34.6402412753124,92,19.7106690777577,139,47.1971066907776,273,33.0922242314647,116
2025,"Loyola MD",16.7313288069835,302,50.8244422890398,140,32.4442289039767,152,17.5219602404068,274,53.0744336569579,52,29.4036061026352,267
2025,"Loyola Marymount",17.2477064220184,288,49.7247706422018,180,33.0275229357798,129,18.3974932855864,226,52.1933751119069,80,29.4091316025067,266
2025,"Maine",16.5760869565217,310,54.8913043478261,38,28.5326086956522,264,17.1627906976744,289,53.1162790697674,50,29.7209302325581,256
2025,"Manhattan",19.0237226277372,174,46.6240875912409,275,34.3521897810219,100,15.7116451016636,332,49.815157116451,173,34.3807763401109,75
2025,"Marist",13.6937847397676,358,55.6846892369884,26,30.6215260232441,200,20.3722854188211,99,49.2244053774561,206,30.4033092037229,228
2025,"Marquette",15.3330705557745,343,48.0094599921167,227,36.6574694521088,60,18.0813439434129,244,50.7515473032714,128,31.1671087533156,186
2025,"Marshall",19.3868739205527,154,49.6545768566494,182,30.9585492227979,195,22.7070347284061,28,52.4487978628673,66,24.8441674087266,353
2025,"Maryland",18.7755102040816,192,51.2801484230056,124,29.9443413729128,222,16.9154228855721,300,53.9122568973315,35,29.1723202170963,276
2025,"Maryland Eastern Shore",20.6553540081919,87,48.8004681100059,198,30.5441778818022,203,20.7362534948742,77,52.2833178005592,77,26.9804287045666,330
2025,"Massachusetts",20.2047174009791,108,55.896751223854,22,23.8985313751669,347,20.9629314017895,71,47.4648487430763,267,31.5722198551342,162
2025,"McNeese",19.1434689507495,164,51.0492505353319,130,29.8072805139186,226,18.9733266230498,179,42.6774031202818,353,38.3492702566683,12
2025,"Memphis",20.5137614678899,94,51.5229357798165,115,27.9633027522936,284,19.7590361445783,137,47.710843373494,260,32.5301204819277,132
2025,"Mercer",16.5864332603939,309,50.8533916849015,139,32.5601750547046,147,18.8023450586265,191,42.8810720268007,351,38.3165829145729,13
2025,"Mercyhurst",20.4125950054289,99,47.6655808903366,240,31.9218241042345,164,19.8606271777003,132,49.079143852663,216,31.0602289696366,195
2025,"Merrimack",15.1892890120037,345,48.3841181902124,216,36.4265927977839,63,18.6320754716981,201,52.0754716981132,83,29.2924528301887,273
2025,"Miami FL",16.2598081952921,316,54.5771578029643,44,29.1630340017437,241,15.72,331,49.36,199,34.92,64
2025,"Miami OH",15.5207076799357,336,45.9991958182549,290,38.4800965018094,35,18.8486140724947,190,49.2963752665245,200,31.8550106609808,157
2025,"Michigan",18.9402480270575,182,49.379932356257,186,31.6798196166855,177,18.3319570602808,230,49.4632535094963,192,32.204789430223,146
2025,"Michigan St.",22.4117875145405,27,54.6723536254362,43,22.9158588600233,356,20.5497972059486,85,49.5718792248761,186,29.8783235691753,247
2025,"Middle Tennessee",17.7440347071584,260,51.8004338394794,106,30.4555314533623,209,18.9249222567748,181,52.9542425588627,56,28.1208351843625,309
2025,"Milwaukee",20.1304347826087,113,56.5217391304348,15,23.3478260869565,354,18.7040441176471,198,50.5514705882353,136,30.7444852941176,213
2025,"Minnesota",17.3094582185491,283,53.9026629935721,58,28.7878787878788,253,19.6772747646795,142,51.8153294486777,93,28.5073957866428,297
